,case_id,amtdebitincoming_4809443A,amtdebitoutgoing_4809440A,amtdepositbalance_4809441A,amtdepositincoming_4809444A,amtdepositoutgoing_4809442A
32369,1867443,1564.2001,1555.0,0.0,0.0,0.0
32370,1867454,0.0,0.0,206.0,0.0,1.6
32371,1867464,506.4,506.4,0.0,0.0,0.0
32372,1867466,14500.0,14500.0,0.0,0.0,0.0
32373,1867467,0.0,0.0,0.0,0.0,3.0
32374,1867470,37142.8,37142.8,0.0,0.0,0.0
32375,1867487,33333.402,29973.4,0.0,0.0,0.0
32376,1867489,0.0,0.0,242.40001,0.0,1.6
32377,1867510,1142.4,1133.4,0.0,0.0,0.0
32378,1867514,0.0,0.0,0.0,0.0,0.0
32379,1867517,2497.0,3203.4001,0.0,0.0,0.0
32380,1867540,13333.4,0.0,0.0,0.0,0.0
32381,1867549,0.0,0.0,0.0,0.0,5.0
32382,1867566,3777.8,3777.8,6748.0,1333.4,1834.0
32383,1867571,46.600002,46.600002,0.0,0.0,0.0
32384,1867572,0.0,0.0,0.0,0.0,2.4
32385,1867586,20000.0,20000.0,529.8,0.0,7.8
32386,1867588,22222.201,22222.201,0.0,0.0,0.0
32387,1867605,6227.0,6264.6,0.0,0.0,0.0
32388,1867612,0.0,0.0,249.2,0.0,1.6
32389,1867613,33333.402,33333.402,0.0,0.0,0.0
32390,1867619,0.0,0.0,0.0,0.0,5.2000003
32391,1867622,0.0,0.0,3576.2,0.0,1079.0
32392,1867623,0.0,0.0,0.0,0.0,29.4
32393,1867637,0.0,0.0,298.0,0.0,2.4
32394,1867642,12136.2,12133.4,0.0,0.0,0.0
32395,1867650,2727.2,2727.2,0.0,0.0,2.6000001
32396,1867655,6666.6,6666.6,0.0,0.0,0.0
32397,1867665,0.0,0.0,0.0,0.0,0.0
32398,1867672,0.0,0.0,243.6,0.0,2.0
32399,1867685,2817.4001,2810.0,0.0,0.0,0.0
32400,1867691,5990.4,5910.0,0.0,0.0,0.0
32401,1867692,120000.0,120000.0,1954.4,120000.0,120651.6
32402,1867697,0.0,0.0,434.6,0.0,3.6000001
32403,1867700,100.0,100.0,6105.6,466.6,60.4
32404,1867706,0.0,0.0,0.0,0.0,5.2000003
32405,1867709,8785.8,8785.8,0.0,0.0,0.0
32406,1867743,0.0,0.0,0.0,0.0,4.6
32407,1867749,0.0,0.0,329.80002,0.0,2.8
32408,1867752,0.0,0.0,0.0,1333.4,300.0
32409,1867757,10000.0,10000.0,0.0,0.0,0.0
32410,1867765,16666.6,16650.201,0.0,0.0,0.0
32411,1867768,0.0,0.0,0.0,0.0,0.0
32412,1867773,26000.0,26000.0,0.0,0.0,0.0
32413,1867782,133.40001,133.40001,0.0,0.0,0.0
32414,1867786,0.0,0.0,2379.2,0.0,24.800001
32415,1867794,0.0,0.0,0.0,0.0,4.6
32416,1867800,666.60004,600.0,0.0,0.0,0.0
32417,1867808,0.0,0.0,0.0,0.0,4.0
32418,1867813,5000.0,5000.0,0.0,0.0,0.0
32419,1867821,2500.0,3324.2,0.0,0.0,0.0
32420,1867840,833.4,833.4,0.0,0.0,0.0
32421,1867848,0.0,0.0,0.0,0.0,2.8
32422,1867850,5000.0,5000.0,0.0,0.0,0.0
32423,1867876,0.0,0.0,2259.0,200000.0,200753.2
32424,1867880,2000.0,1995.0,1475527.0,23333.4,61733.0
32425,1867897,0.0,0.0,0.0,0.0,2.0
32426,1867909,0.0,0.0,248.6,0.0,1.6
32427,1867941,4000.0,3994.0,0.0,0.0,0.0
32428,1867946,47391.0,46042.6,17404.6,17729.6,16687.0
32429,1867947,9116.601,9083.4,330.0,0.0,42.8
32430,1867963,1540.2001,1540.2001,1001.0,0.0,131.0
32431,1867965,0.0,0.0,245.40001,0.0,3.8
32432,1867970,0.0,0.0,268.4,0.0,1.6
32433,1867971,956.2,956.2,0.0,0.0,0.0
32434,1867974,17714.201,17714.201,0.0,0.0,0.0
32435,1867977,0.0,0.0,0.0,0.0,0.0
32436,1867999,0.0,0.0,0.0,0.0,0.0
32437,1868001,860.2,0.0,0.0,0.0,0.0
32438,1868003,12500.0,12500.0,0.0,0.0,0.0
32439,1868007,1405000.0,1405000.0,202671.61,200.40001,135154.0
32440,1868009,42000.0,41954.6,0.0,0.0,2.6000001
32441,1868016,0.0,0.0,1632.6,0.0,13.400001
32442,1868025,679.2,0.0,0.0,0.0,0.0
32443,1868030,133.40001,126.8,0.0,0.0,0.0
32444,1868033,0.0,0.0,297.4,0.0,2.6000001
32445,1868041,15711.4,15710.601,0.0,2555.0,2464.6
32446,1868067,2568.4001,2536.6,0.0,0.0,0.0
32447,1868071,33333.402,33333.402,0.0,0.0,0.0
32448,1868076,0.0,0.0,315.6,0.0,2.0
32449,1868082,0.0,0.0,201.6,52.0,52.600002
32450,1868089,17142.8,17142.8,0.0,0.0,0.0
32451,1868091,13333.4,13333.4,0.0,0.0,0.0
32452,1868111,0.0,0.0,22313.6,0.0,7439.8003
32453,1868125,0.0,0.0,252.0,0.0,1.6
32454,1868127,13333.4,13333.4,0.0,0.0,0.0
32455,1868134,1425.6,1425.0,0.0,0.0,0.0
32456,1868138,1800.0,1800.0,207.8,0.0,1.6
32457,1868150,5000.0,4981.4,0.0,0.0,0.0
32458,1868152,0.0,0.0,0.0,1128.2001,6.4
32459,1868154,14060.0,14052.601,0.0,0.0,0.0
32460,1868164,22026.6,22025.4,0.0,0.0,0.0
32461,1868170,20000.0,13600.0,6782.0,0.0,1371.8
32462,1868178,0.0,0.0,0.0,0.0,0.0
32463,1868197,3072.8,3072.8,0.0,0.0,0.0
32464,1868205,0.0,0.0,0.0,0.0,2.8
32465,1868206,0.0,0.0,303.80002,0.0,2.0
32466,1868212,0.0,0.0,0.0,0.0,0.0
32467,1868215,6666.6,6666.6,0.0,0.0,0.0
32468,1868220,0.0,0.0,0.0,0.0,9.0
32469,1868225,0.0,0.0,0.0,0.0,8.8
32470,1868235,10038.2,10000.0,0.0,0.0,0.0
32471,1868236,0.0,0.0,212.8,0.0,1.4
32472,1868241,11733.4,12390.0,0.0,0.0,0.0
32473,1868259,4321.2,4312.6,0.0,0.0,0.0
32474,1868266,3428.6,3428.6,0.0,0.0,0.0
32475,1868275,0.0,0.0,496.6,0.0,4.0
32476,1868284,0.0,0.0,0.0,0.0,2.4
32477,1868288,3573.2,3536.6,203.0,0.0,67.6
32478,1868294,29420.4,29336.6,0.0,0.0,0.0
32479,1868297,0.0,0.0,1093.2001,0.0,9.0
32480,1868299,0.0,0.0,0.0,0.0,4.4
32481,1868300,3185.4001,3185.4001,259.2,266.6,353.2
32482,1868324,0.0,0.0,243.2,0.0,1.6
32483,1868344,0.0,0.0,0.0,0.0,0.0
32484,1868345,0.0,0.0,8935.2,0.0,2979.2
32485,1868350,0.0,0.0,416.80002,0.0,3.4
32486,1868367,1068.0,1068.0,0.0,0.0,0.0
32487,1868369,0.0,0.0,0.0,0.0,0.0
32488,1868383,8750.0,8750.0,627.60004,0.0,5.2000003
32489,1868400,26666.6,26666.6,0.0,0.0,0.0
32490,1868407,8150.0,8137.6,0.0,0.0,0.0
32491,1868411,0.0,0.0,0.0,0.0,5.2000003
32492,1868428,0.0,0.0,60025.0,466.6,3436.4001
32493,1868430,7000.0,7000.0,0.0,0.0,0.0
32494,1868435,2800.0,2800.0,222.2,0.0,1.6
32495,1868436,0.0,0.0,645.2,0.0,5.2000003
32496,1868439,5000.0,5000.0,0.0,0.0,0.0
32497,1868444,0.0,0.0,0.0,0.0,2.6000001
32498,1868450,0.0,0.0,206.6,0.0,1.6
32499,1868451,0.0,0.0,244.40001,0.0,1.6
32500,1868465,0.0,0.0,3452.6,0.0,31.2
32501,1868477,0.0,0.0,325.0,13200.0,23557.6
32502,1868499,0.0,0.0,0.0,0.0,3.0
32503,1868503,10168.601,11260.601,0.0,0.0,0.0
32504,1868515,0.0,0.0,0.0,0.0,3.0
32505,1868520,0.0,0.0,0.0,0.0,2.6000001
32506,1868540,0.0,0.0,0.0,0.0,3.0
32507,1868550,0.0,0.0,0.0,0.0,3.2
32508,1868560,0.0,0.0,238.8,0.0,2.0
32509,1868566,3480.0,3479.4001,0.0,0.0,0.0
32510,1868572,1858.2001,1853.4,0.0,0.0,0.0
32511,1868576,0.0,0.0,1463.6,0.0,12.0
32512,1868578,0.0,0.0,20859.8,8666.601,6912.0
32513,1868581,0.0,0.0,792.4,0.0,6.2000003
32514,1868588,0.0,0.0,2292.0,0.0,17.6
32515,1868606,6666.6,6666.6,0.0,0.0,0.0
32516,1868608,0.0,0.0,0.0,0.0,3.4
32517,1868614,38005.6,32400.0,0.0,0.0,3.4
32518,1868620,15117.601,14871.4,101936.6,0.0,33987.6
32519,1868629,0.0,0.0,251.8,0.0,1.6
32520,1868644,50310.0,43304.6,0.0,0.0,0.0
32521,1868650,8845.0,11791.601,0.0,0.0,0.0
32522,1868653,8666.601,8666.601,0.0,0.0,0.0
32523,1868667,0.0,0.0,996.8,0.0,8.2
32524,1868677,5121.4,5102.6,0.0,0.0,0.0
32525,1868685,4991.4,4303.4,0.0,0.0,0.0
32526,1868696,0.0,0.0,0.0,0.0,3.6000001
32527,1868704,18800.0,18800.0,0.0,0.0,0.0
32528,1868707,24000.0,24000.0,0.0,0.0,0.0
32529,1868710,0.0,0.0,2231.4001,0.0,18.2
32530,1868712,18400.0,18400.0,0.0,0.0,0.0
32531,1868737,11061.4,11061.4,0.0,0.0,0.0
32532,1868765,0.0,0.0,0.0,0.0,3.4
32533,1868776,0.0,0.0,514.60004,0.0,3.8
32534,1868785,0.0,0.0,0.0,0.0,5.2000003
32535,1868792,0.0,0.0,0.0,365.4,1.0
32536,1868809,8800.0,8800.0,0.0,0.0,0.0
32537,1868811,3711.0,3711.0,0.0,0.0,0.0
32538,1868820,4000.0,4000.0,0.0,0.0,0.0
32539,1868824,0.0,0.0,230.0,0.0,1.4
32540,1868832,0.0,0.0,217.2,0.0,1.8000001
32541,1868842,13095.0,13050.0,0.0,0.0,0.0
32542,1868846,0.0,0.0,0.0,0.0,14.6
32543,1868852,10000.0,9936.601,0.0,0.0,0.0
32544,1868856,0.0,0.0,238.6,0.0,2.0
32545,1868859,0.0,0.0,1420.0,0.0,11.6
32546,1868867,12940.0,12940.0,0.0,0.0,0.0
32547,1868876,0.0,0.0,268.80002,0.0,2.2
32548,1868883,1833.6,1802.6,0.0,0.0,0.0
32549,1868889,1111.2001,1111.2001,0.0,0.0,0.0
32550,1868891,0.0,0.0,0.0,0.0,0.0
32551,1868894,0.0,0.0,0.0,0.0,40.0
32552,1868895,1242.0,1200.0,0.0,0.0,0.0
32553,1868899,0.0,0.0,0.0,0.0,2.8
32554,1868906,133333.4,133336.61,0.0,0.0,0.0
32555,1868907,4666.6,4666.6,0.0,0.0,0.0
32556,1868911,14285.8,14285.8,0.0,0.0,3.0
32557,1868912,0.0,0.0,240.0,0.0,2.0
32558,1868935,0.0,0.0,243.6,0.0,1.6
32559,1868949,0.0,0.0,0.0,0.0,0.0
32560,1868957,0.0,0.0,1158.6,0.0,7.4
32561,1868962,20000.0,20000.0,0.0,0.0,0.0
32562,1868988,0.0,0.0,286.6,1933.4,2.6000001
32563,1868998,0.0,0.0,0.0,0.0,3.0
32564,1869001,0.0,0.0,227.8,0.0,1.4
32565,1869004,0.0,0.0,0.0,0.0,3.0
32566,1869006,0.0,0.0,0.0,0.0,2.6000001
32567,1869011,2666.6,2666.6,0.0,0.0,0.0
32568,1869012,0.0,0.0,220.2,0.0,1.8000001
32569,1869015,0.0,0.0,0.0,0.0,11.6
32570,1869030,14666.601,13346.601,0.0,0.0,0.0
32571,1869052,8172.8003,3.4,0.0,0.0,0.0
32572,1869061,66.6,65.0,0.0,0.0,0.0
32573,1869062,5000.0,5025.8003,0.0,0.0,0.0
32574,1869066,0.0,0.0,1176.6,0.0,7.4
32575,1869067,0.0,0.0,0.0,0.0,2.8
32576,1869073,0.0,0.0,22934.4,0.0,188.0
32577,1869074,0.0,0.0,308.4,0.0,2.4
32578,1869082,33333.402,33333.402,0.0,0.0,0.0
32579,1869089,0.0,0.0,4023.8,293.4,1346.2001
32580,1869091,0.0,0.0,738.4,0.0,4.6
32581,1869093,16583.6,16580.8,283.6,0.0,2.4
32582,1869097,0.0,0.0,312.4,50266.6,127.6
32583,1869107,0.0,0.0,5137.0,1333.4,634.8
32584,1869126,0.0,0.0,0.0,0.0,0.0
32585,1869129,0.0,0.0,251.6,0.0,1.6
32586,1869135,0.0,0.0,3049.4001,4000.0,1717.4
32587,1869138,3096.4001,3080.0,0.0,0.0,0.0
32588,1869141,722.2,670.0,0.0,0.0,0.0
32589,1869143,1.6,5.0,219.8,0.0,1.6
32590,1869154,33333.402,33333.402,0.0,0.0,0.0
32591,1869159,0.0,0.0,283.6,0.0,2.4
32592,1869180,0.0,0.0,4755.6,0.0,30.2
32593,1869192,0.0,0.0,324.80002,0.0,2.6000001
32594,1869197,0.0,0.0,0.0,0.0,8.0
32595,1869205,0.0,0.0,230.40001,0.0,1.4
32596,1869209,0.0,0.0,0.0,118.200005,1.2
32597,1869215,3640.0,3637.0,0.0,0.0,0.0
32598,1869218,0.0,0.0,0.0,0.0,0.0
32599,1869220,5302.0,5280.0,0.0,0.0,0.0
32600,1869224,9333.4,9333.4,0.0,0.0,3.0
32601,1869229,0.0,0.0,18354.0,0.0,6034.8003
32602,1869249,0.0,0.0,341.4,0.0,2.2
32603,1869256,0.0,0.0,610.60004,0.0,3.8
32604,1869269,0.0,0.0,0.0,0.0,3.6000001
32605,1869270,133.40001,133.40001,0.0,0.0,0.0
32606,1869272,20000.0,20000.0,0.0,0.0,0.0
32607,1869288,0.0,0.0,0.0,0.0,3.2
32608,1869301,37500.0,37500.0,0.0,0.0,0.0
32609,1869308,0.0,0.0,213.8,0.0,1.4
32610,1869313,0.0,0.0,315.80002,0.0,2.4
32611,1869316,13333.4,13333.4,0.0,0.0,0.0
32612,1869325,15635.8,15607.8,0.0,0.0,0.0
32613,1869332,0.0,0.0,253.0,933.4,12.2
32614,1869337,0.0,0.0,0.0,0.0,3.0
32615,1869342,0.0,0.0,450.6,0.0,3.6000001
32616,1869343,0.0,0.0,230.8,0.0,1.8000001
32617,1869355,5035.4,4977.6,0.0,0.0,0.0
32618,1869357,0.0,0.0,726.8,0.0,5.6
32619,1869386,17690.8,14915.601,0.0,0.0,0.0
32620,1869399,20666.6,20666.6,36401.2,0.0,12010.0
32621,1869400,0.0,0.0,0.0,0.0,2.6000001
32622,1869406,0.0,0.0,0.0,0.0,3.6000001
32623,1869407,0.0,0.0,0.0,0.0,2.6000001
32624,1869408,0.0,0.0,0.0,0.0,2.2
32625,1869410,38106.8,39472.6,201.6,768.4,636.8
32626,1869411,9022.2,9022.2,352.4,0.0,2.8
32627,1869421,4545.4,4545.4,0.0,0.0,0.0
32628,1869423,7489.8003,7489.8003,0.0,0.0,0.0
32629,1869425,0.0,0.0,2016.0,0.0,672.2
32630,1869432,6666.6,6666.6,0.0,0.0,0.0
32631,1869441,0.0,0.0,0.0,0.0,6.4
32632,1869448,4400.0,4400.0,0.0,0.0,0.0
32633,1869456,0.0,0.0,36565.2,0.0,4435.8003
32634,1869462,4504.4,2106.6,0.0,0.0,0.0
32635,1869463,0.0,0.0,0.0,0.0,6.6
32636,1869502,0.0,0.0,0.0,0.0,3.6000001
32637,1869511,12340.0,12340.0,0.0,0.0,0.0
32638,1869515,0.0,0.0,215.6,0.0,1.8000001
32639,1869519,0.0,0.0,0.0,0.0,3.0
32640,1869533,1508.6,109.0,550.4,393333.4,393445.4
32641,1869535,13.400001,13.400001,0.0,0.0,0.0
32642,1869547,0.0,0.0,788.60004,6866.6,1698.6
32643,1869549,62.0,0.0,703993.8,66666.6,301391.22
32644,1869562,0.0,0.0,1256.0,0.0,11.8
32645,1869578,2171.4001,673.4,0.0,0.0,0.0
32646,1869579,0.0,0.0,230.2,0.0,1.8000001
32647,1869584,0.0,0.0,0.0,0.0,1.6
32648,1869598,0.0,0.0,310.6,0.0,2.8
32649,1869602,0.0,0.0,10524.2,6666.6,3430.4001
32650,1869603,4989.8003,4980.0,0.0,0.0,0.0
32651,1869618,0.0,0.0,0.0,0.0,3.0
32652,1869621,2500.0,2460.0,10061.601,0.0,3354.6
32653,1869636,6666.6,7493.6,0.0,0.0,0.0
32654,1869640,30666.6,30666.6,0.0,0.0,0.0
32655,1869643,8666.601,8664.0,18021.6,15000.0,8335.8
32656,1869677,0.0,0.0,0.0,0.0,1.8000001
32657,1869688,0.0,0.0,10036.8,3333.4001,6686.4
32658,1869698,0.0,0.0,0.0,0.0,3.0
32659,1869699,4000.0,4000.0,0.0,0.0,0.0
32660,1869718,0.0,0.0,0.0,0.0,2.4
32661,1869724,246259.61,277346.6,20979.0,28146.6,33452.0
32662,1869725,0.0,0.0,0.0,0.0,18.2
32663,1869727,0.0,0.0,10291.0,0.0,3431.4001
32664,1869734,0.0,0.0,0.0,0.0,3.0
32665,1869738,0.0,0.0,0.0,0.0,0.0
32666,1869745,0.0,0.0,0.0,0.0,5.0
32667,1869759,5138.0,5002.6,0.0,0.0,0.0
32668,1869773,0.0,0.0,0.0,0.0,5.0
32669,1869774,6014.8003,5786.6,0.0,0.0,0.0
32670,1869776,0.0,0.0,490.80002,0.0,4.0
32671,1869789,0.0,0.0,1174.6,0.0,7.4
32672,1869806,25000.0,26666.6,2025.8,0.0,675.4
32673,1869820,0.0,0.0,7094.2,0.0,58.2
32674,1869824,53484.2,53333.402,0.0,0.0,0.0
32675,1869854,466.6,0.0,30119.4,800.0,6517.8003
32676,1869872,0.0,0.0,0.0,0.0,6.6
32677,1869874,0.0,0.0,526.0,0.0,4.2000003
32678,1869886,0.0,0.0,395.80002,16133.4,1385.8
32679,1869895,0.0,0.0,1146.2001,0.0,7.2000003
32680,1869896,4000.0,5000.0,0.0,0.0,0.0
32681,1869899,3333.4001,3333.4001,0.0,0.0,0.0
32682,1869901,0.0,0.0,685.8,0.0,6.4
32683,1869913,0.0,0.0,0.0,0.0,2.4
32684,1869941,0.0,0.0,0.0,0.0,3.0
32685,1869951,1736.0,1733.4,0.0,0.0,0.0
32686,1869982,0.0,0.0,423.0,0.0,4.0
32687,1869989,0.0,0.0,0.0,0.0,0.0
32688,1869990,0.0,0.0,0.0,0.0,0.0
32689,1869993,0.0,0.0,0.0,2000.0,64.200005
32690,1870008,0.0,0.0,107844.6,0.0,884.0
32691,1870014,0.0,0.0,0.0,0.0,11.2
32692,1870017,0.0,0.0,314.6,0.0,2.6000001
32693,1870021,1280.0,1666.6,0.0,0.0,0.0
32694,1870026,0.0,0.0,0.0,0.0,5.2000003
32695,1870038,25171.8,24850.0,0.0,0.0,0.0
32696,1870047,4790.2,4790.2,0.0,0.0,0.0
32697,1870064,0.0,0.0,242.6,0.0,1.6
32698,1870068,0.0,0.0,0.0,0.0,3.0
32699,1870070,0.0,0.0,1372.0,0.0,10.6
32700,1870082,0.0,0.0,164530.0,16673.8,8774.8
32701,1870084,0.0,0.0,0.0,68.0,0.0
32702,1870086,4444.4,4400.0,0.0,0.0,0.0
32703,1870094,0.0,0.0,0.0,0.0,0.0
32704,1870112,9727.601,9719.8,0.0,0.0,0.0
32705,1870116,0.0,0.0,0.0,0.0,14.6
32706,1870154,0.0,0.0,41257.2,940.8,1659.4
32707,1870158,0.0,0.0,92533.805,0.0,758.60004
32708,1870159,0.0,0.0,6298.0,0.0,40.0
32709,1870161,10081.4,10070.8,300.2,0.0,2.4
32710,1870164,7693.4,7690.0,0.0,0.0,0.0
32711,1870171,33.8,0.0,0.0,0.0,0.0
32712,1870178,6670.2,6650.0,0.0,0.0,0.0
32713,1870179,10000.0,10000.0,2261.6,0.0,17.4
32714,1870181,1.8000001,8.400001,0.0,0.0,0.0
32715,1870191,998.4,1060.2001,0.0,0.0,0.0
32716,1870205,7142.8003,7123.8003,0.0,0.0,0.0
32717,1870210,0.0,0.0,255.0,0.0,2.0
32718,1870213,0.0,0.0,0.0,0.0,4.8
32719,1870217,47306.6,47302.0,0.0,0.0,0.0
32720,1870228,0.0,0.0,102285.2,2600.0,848.4
32721,1870235,0.0,0.0,252.0,0.0,1.6
32722,1870240,9666.601,9533.4,2277.4001,7000.0,3335.0
32723,1870244,0.0,0.0,0.0,0.0,0.0
32724,1870257,59460.0,59435.0,0.0,0.0,0.0
32725,1870258,0.0,0.0,0.0,0.0,12.8
32726,1870261,0.0,0.0,335.6,0.0,2.8
32727,1870265,4398.0,4398.0,0.0,0.0,0.0
32728,1870267,0.0,0.0,223.40001,0.0,3.6000001
32729,1870282,2201.2,2136.6,0.0,0.0,0.0
32730,1870296,0.0,0.0,14614.601,0.0,2092.0
32731,1870299,2000.0,2000.0,0.0,0.0,0.0
32732,1870319,0.0,0.0,0.0,0.0,0.0
32733,1870331,5830.4,5830.4,3619.8,0.0,361.0
32734,1870334,10325.0,10325.0,0.0,0.0,0.0
32735,1870337,0.0,0.0,0.0,0.0,15.0
32736,1870352,0.0,0.0,108906.2,0.0,855.60004
32737,1870355,0.0,0.0,307.2,15066.601,15169.0
32738,1870365,10000.0,10000.0,0.0,0.0,0.0
32739,1870378,0.0,0.0,254.40001,0.0,2.0
32740,1870394,14548.8,14533.2,0.0,0.0,0.0
32741,1870401,0.0,0.0,9941.4,0.0,409.6
32742,1870421,0.0,0.0,0.0,0.0,3.8
32743,1870429,0.0,0.0,423.80002,0.0,2.6000001
32744,1870430,0.0,0.0,0.0,0.0,3.0
32745,1870435,17332.4,17000.0,0.0,0.0,0.0
32746,1870447,0.0,0.0,0.0,0.0,10.8
32747,1870460,0.0,0.0,19791.201,2666.6,216.40001
32748,1870464,26666.6,26666.6,0.0,0.0,0.0
32749,1870465,15026.601,14994.601,0.0,0.0,0.0
32750,1870503,0.0,0.0,318.0,0.0,2.6000001
32751,1870519,0.0,0.0,0.0,0.0,3.0
32752,1870523,0.0,0.0,0.0,0.0,0.0
32753,1870527,0.0,0.0,47573.0,0.0,390.0
32754,1870533,0.0,0.0,336.0,0.0,5.6
32755,1870555,15466.601,15460.4,280628.22,79473.4,161678.61
32756,1870556,0.0,0.0,1403.0,0.0,11.6
32757,1870562,400.0,400.0,1666.0,133.40001,15.2
32758,1870568,21666.6,21666.6,0.0,0.0,0.0
32759,1870576,20169.6,20000.0,0.0,0.0,0.0
32760,1870589,0.0,0.0,0.0,0.0,4.0
32761,1870601,0.0,0.0,5692.4,0.0,36.2
32762,1870609,0.0,0.0,472.2,0.0,4.4
32763,1870612,6666.6,6666.6,0.0,0.0,0.0
32764,1870616,2666.6,2666.6,0.0,0.0,0.0
32765,1870617,12284.2,10683.4,0.0,0.0,0.0
32766,1870641,1903.4,1903.4,0.0,0.0,0.0
32767,1870643,50.0,50.0,31403.8,0.0,10639.0
32768,1870660,0.0,0.0,0.0,0.0,1.6
32769,1870671,0.0,0.0,1131.4,0.0,9.2
32770,1870675,0.0,0.0,2522.8,0.0,16.0
32771,1870676,15000.0,14507.601,0.0,0.0,0.0
32772,1870678,0.0,0.0,4883.6,0.0,133.40001
32773,1870681,0.0,0.0,433.2,0.0,3.6000001
32774,1870693,0.0,0.0,11932.601,66666.6,624.60004
32775,1870703,0.0,0.0,28423.201,8666.601,5261.0
32776,1870711,50000.0,50000.0,0.0,0.0,0.0
32777,1870714,22222.201,22222.201,260.2,0.0,2.2
32778,1870715,10000.0,10000.0,0.0,0.0,0.0
32779,1870718,66666.6,66648.6,0.0,0.0,0.0
32780,1870724,0.0,0.0,489.6,0.0,3.2
32781,1870732,133.40001,133.40001,0.0,0.0,0.0
32782,1870735,0.0,0.0,0.0,0.0,3.6000001
32783,1870736,0.0,0.0,0.0,27955.6,255.8
32784,1870748,0.0,0.0,0.0,0.0,0.0
32785,1870749,0.0,0.0,319.2,0.0,2.6000001
32786,1870755,44000.0,44000.0,419.0,0.0,3.2
32787,1870769,13333.4,13333.4,0.0,0.0,1356.0
32788,1870779,0.0,0.0,1218.4,0.0,7.8
32789,1870790,0.0,0.0,251.2,0.0,1.6
32790,1870798,0.0,0.0,0.0,0.0,3.0
32791,1870801,0.0,0.0,234.8,0.0,4.8
32792,1870808,2732.8,2731.8,0.0,0.0,0.0
32793,1870821,33333.402,33333.402,0.0,0.0,0.0
32794,1870829,13376.0,13418.601,0.0,0.0,0.0
32795,1870832,0.0,0.0,69432.2,86400.0,28382.6
32796,1870833,0.0,0.0,211.0,0.0,1.6
32797,1870840,2568.2,2550.0,0.0,0.0,0.0
32798,1870842,0.0,0.0,0.0,0.0,1.6
32799,1870851,163.40001,163.2,0.0,0.0,0.0
32800,1870853,0.0,0.0,459.2,0.0,3.0
32801,1870854,0.0,0.0,0.0,0.0,15.0
32802,1870860,0.0,0.0,3268.0,0.0,20.800001
32803,1870861,0.0,0.0,0.0,166.6,4.2000003
32804,1870865,10089.601,10000.0,0.0,0.0,0.0
32805,1870873,0.0,0.0,293.4,1733.4,32.600002
32806,1870883,0.0,0.0,2408.2,0.0,18.4
32807,1870891,9200.0,9200.0,0.0,0.0,0.0
32808,1870893,0.0,0.0,342.6,0.0,2.8
32809,1870916,15100.0,15100.0,0.0,0.0,0.0
32810,1870917,0.0,0.0,0.0,8807.601,8477.0
32811,1870926,0.0,0.0,10512.601,0.0,1076.6
32812,1870952,1791.0,1680.8,0.0,0.0,0.0
32813,1870958,12500.0,11679.8,11135.601,4533.4,3415.6
32814,1870979,0.0,0.0,234.6,0.0,1.4
32815,1870983,3006.2,3008.0,0.0,0.0,0.0
32816,1870989,26666.6,26666.6,0.0,0.0,0.0
32817,1870990,6666.6,6603.4,0.0,0.0,0.0
32818,1870992,25000.0,24977.6,0.0,0.0,0.0
32819,1871004,0.0,0.0,209.8,0.0,1.6
32820,1871005,11050.0,11023.8,0.0,0.0,0.0
32821,1871010,0.0,0.0,0.0,0.0,4.8
32822,1871023,1610.6,0.0,0.0,0.0,0.0
32823,1871025,15300.0,15290.0,0.0,0.0,0.0
32824,1871028,1606.6,1620.0,0.0,0.0,0.0
32825,1871040,4816.0,4803.4,0.0,0.0,0.0
32826,1871053,10095.8,10095.8,8036.2,137437.61,139958.8
32827,1871063,23733.4,23400.0,11558.8,22066.6,14440.601
32828,1871065,8378.4,8368.0,0.0,0.0,0.0
32829,1871074,0.0,0.0,0.0,1754.2001,37.4
32830,1871078,50000.0,50000.0,0.0,0.0,0.0
32831,1871090,0.0,0.0,264.2,0.0,2.0
32832,1871094,0.0,0.0,0.0,0.0,0.0
32833,1871124,15950.0,15950.0,0.0,0.0,0.0
32834,1871135,0.0,0.0,0.0,0.0,0.0
32835,1871137,0.0,0.0,0.0,0.0,12.8
32836,1871140,0.0,0.0,299.80002,0.0,1.8000001
32837,1871144,0.0,0.0,0.0,0.0,0.0
32838,1871156,6666.6,6666.6,620.8,0.0,4.0
32839,1871159,19688.0,19682.0,0.0,0.0,0.0
32840,1871164,0.0,0.0,0.0,0.0,3.0
32841,1871166,0.0,0.0,235.2,0.0,1.4
32842,1871216,0.0,0.0,0.0,0.0,3.4
32843,1871217,13333.4,8666.601,0.0,0.0,0.0
32844,1871228,0.0,0.0,3960.0,0.0,25.2
32845,1871231,4637.0,0.0,0.0,0.0,6.0
32846,1871248,0.0,0.0,279.80002,0.0,2.2
32847,1871249,0.0,0.0,86376.0,0.0,803.8
32848,1871265,0.0,0.0,0.0,0.0,2.6000001
32849,1871266,0.0,0.0,349.2,0.0,2.8
32850,1871268,264.0,196.40001,2704.8,0.0,154.6
32851,1871279,0.0,0.0,1131.4,0.0,8.6
32852,1871294,10000.0,10000.0,0.0,0.0,0.0
32853,1871305,0.0,0.0,0.0,0.0,6.2000003
32854,1871331,832.0,806.60004,0.0,0.0,0.0
32855,1871341,0.0,0.0,18385.4,0.0,1442.4
32856,1871344,0.0,0.0,40331.8,0.0,9785.601
