case_id,amtdebitincoming_4809443A,amtdebitoutgoing_4809440A,amtdepositbalance_4809441A,amtdepositincoming_4809444A,amtdepositoutgoing_4809442A,num_group1
1862218,0.0,0.0,229.8,0.0,1.8000001,0
1862219,0.0,0.0,202.0,0.0,397.4,0
1862228,2090.4001,2090.0,0.0,0.0,0.0,0
1862246,75245.2,72003.0,232.40001,28989.0,29061.0,0
1862250,20000.0,20000.0,0.0,0.0,0.0,0
1862253,0.0,0.0,302.2,0.0,2.4,0
1862269,12000.0,12000.0,0.0,0.0,0.0,0
1862281,10000.0,10000.0,0.0,0.0,0.0,0
1862282,6666.6,6666.6,0.0,0.0,0.0,0
1862301,23375.8,23333.4,0.0,0.0,0.0,0
1862308,0.0,0.0,485.2,0.0,3.0,0
1862315,0.0,0.0,378.2,0.0,3.2,0
1862349,0.0,0.0,459.4,0.0,3.6000001,0
1862353,4800.0,4800.0,0.0,0.0,0.0,0
1862355,0.0,0.0,0.0,1989.6,1989.6,0
1862360,2000.0,2000.0,0.0,0.0,3.4,0
1862370,0.0,0.0,0.0,0.0,0.0,0
1862371,0.0,0.0,445.6,0.0,3.6000001,0
1862387,0.0,0.0,206.2,942.60004,929.60004,0
1862433,0.0,0.0,0.0,0.0,0.0,0
1862446,0.0,0.0,0.0,0.0,3.0,0
1862453,0.0,0.0,0.0,0.0,7.2000003,0
1862457,0.0,0.0,252.2,0.0,1.6,0
1862474,0.0,0.0,322.0,0.0,2.6000001,0
1862492,0.0,0.0,380.80002,0.0,3.0,0
1862505,0.0,0.0,0.0,0.0,3.0,0
1862513,13333.4,13333.4,0.0,0.0,0.0,0
1862521,0.0,0.0,0.0,0.0,3.0,0
1862552,0.0,0.0,0.0,0.0,2.6000001,0
1862553,0.0,0.0,0.0,0.0,3.0,0
1862557,28091.0,27697.201,0.0,0.0,0.0,0
1862567,5002.2,5000.0,0.0,0.0,0.0,0
1862580,10000.0,9940.0,0.0,0.0,0.0,0
1862581,0.0,0.0,0.0,0.0,0.0,0
1862586,7500.0,7500.0,0.0,0.0,0.0,0
1862628,9966.2,9952.2,0.0,0.0,0.0,0
1862653,16666.6,16670.0,0.0,0.0,0.0,0
1862656,0.0,4.8,0.0,0.0,0.0,0
1862675,0.0,0.0,0.0,0.0,2.6000001,0
1862680,173.40001,0.0,0.0,0.0,0.0,0
1862686,0.0,0.0,238.40001,0.0,1.6,0
1862690,0.0,0.0,1058.8,0.0,10.2,0
1862708,16953.4,17666.6,208.6,0.0,2.0,0
1862713,0.0,0.0,0.0,0.0,3.4,0
1862732,0.0,0.0,0.0,0.0,2.6000001,0
1862738,1400.0,1400.0,0.0,0.0,0.0,0
1862748,1428.6,1428.6,0.0,0.0,0.0,0
1862753,0.0,0.0,4170.8003,0.0,26.4,0
1862760,1454.6,1454.4,1507.2001,0.0,502.6,0
1862769,3333.4001,3333.4001,0.0,0.0,0.0,0
1862778,0.0,0.0,51114.8,0.0,2732.0,0
1862786,3266.6,2796.0,0.0,0.0,0.0,0
1862787,0.0,0.0,244.2,0.0,1.6,0
1862796,0.0,0.0,222.40001,0.0,1.8000001,0
1862802,0.0,0.0,0.0,0.0,3.0,0
1862806,0.0,0.0,0.0,0.0,2.6000001,0
1862808,0.0,0.0,10066.601,0.0,3356.4001,0
1862811,0.0,0.0,321.2,0.0,2.4,0
1862834,24333.4,23883.0,0.0,0.0,0.0,0
1862855,2359.2,2336.6,0.0,0.0,0.0,0
1862869,0.0,0.0,230.40001,0.0,1.4,0
1862901,0.0,0.0,229.40001,0.0,1.8000001,0
1862902,0.0,0.0,248.8,0.0,1.6,0
1862929,0.0,18.800001,0.0,0.0,0.0,0
1862946,0.0,0.0,279.6,0.0,2.2,0
1862971,0.0,0.0,1005.4,0.0,8.2,0
1862981,5709.4,5709.4,4735.6,0.0,30.0,0
1862982,0.0,0.0,0.0,0.0,2.6000001,0
1862987,0.0,0.0,28723.4,0.0,235.40001,0
1862990,0.0,0.0,591.8,0.0,4.8,0
1862994,14975.0,14965.601,0.0,0.0,0.0,0
1862999,5.0,0.0,0.0,0.0,0.0,0
1863008,0.0,0.0,0.0,0.0,6.0,0
1863013,8571.4,8571.4,0.0,0.0,0.0,0
1863017,0.0,0.0,361.0,10133.4,30.6,0
1863022,0.0,0.0,239.8,0.0,2.0,0
1863042,3096.4001,3080.0,0.0,0.0,0.0,0
1863047,0.0,0.0,355.6,0.0,3.0,0
1863053,0.0,0.0,237.2,0.0,1.6,0
1863066,0.0,0.0,683.4,0.0,5.6,0
1863067,6984.0,6984.0,0.0,0.0,0.0,0
1863068,13393.0,13393.0,0.0,0.0,0.0,0
1863069,0.0,0.0,0.0,0.0,5.0,0
1863075,0.0,0.0,209.40001,0.0,1.8000001,0
1863092,0.0,0.0,3458.2,0.0,33.0,0
1863122,2600.0,2600.0,0.0,0.0,0.0,0
1863132,3620.2,3010.0,223.2,0.0,1.8000001,0
1863136,0.0,0.0,0.0,0.0,4.6,0
1863153,0.0,0.0,2053.4001,0.0,15.8,0
1863159,0.0,0.0,2837.8,0.0,23.2,0
1863169,50000.0,50000.0,0.0,0.0,0.0,0
1863170,0.0,0.0,0.0,0.0,0.0,0
1863181,0.0,0.0,0.0,0.0,5.8,0
1863200,0.0,0.0,302.4,0.0,2.4,0
1863203,2786.2,2766.6,0.0,0.0,0.0,0
1863235,1091.0,1091.0,0.0,0.0,0.0,0
1863251,0.0,0.0,1057.2001,0.0,12.400001,0
1863272,10000.0,9970.0,0.0,0.0,0.0,0
1863279,0.0,0.0,381.0,0.0,3.2,0
1863281,333.4,333.4,0.0,0.0,0.0,0
1863282,0.0,0.0,0.0,0.0,1.8000001,0
1863288,0.0,0.0,3073.2,0.0,25.2,0
1863294,1298.0,1255.0,0.0,0.0,0.0,0
1863323,5000.0,5000.0,0.0,0.0,0.0,0
1863331,20000.0,19973.4,0.0,0.0,0.0,0
1863340,410.0,404.4,24274.201,410.0,4685.4,0
1863342,2222.2,2222.2,0.0,0.0,0.0,0
1863345,0.0,0.0,249.0,0.0,1.6,0
1863354,0.0,0.0,110526.6,0.0,4482.4,0
1863356,0.0,0.0,50291.0,661733.44,932383.0,0
1863359,0.0,0.0,5173.0,388.80002,1736.2001,0
1863360,83333.4,83266.6,0.0,0.0,0.0,0
1863365,0.0,0.0,331.0,0.0,2.6000001,0
1863380,0.0,0.0,252.0,0.0,1.6,0
1863384,3533.4001,4066.6,317.80002,3533.4001,28.6,0
1863398,0.0,0.0,17428.4,1333.4,4405.0,0
1863400,0.0,0.0,0.0,0.0,17.2,0
1863403,9326.4,9303.4,0.0,0.0,0.0,0
1863418,7500.0,7500.0,0.0,0.0,0.0,0
1863419,0.0,0.0,314.6,0.0,2.6000001,0
1863426,13333.4,9469.601,0.0,0.0,0.0,0
1863427,4000.0,4000.0,0.0,0.0,0.0,0
1863460,0.0,0.0,241.0,0.0,1.6,0
1863467,0.0,0.0,0.0,0.0,6.2000003,0
1863471,66666.6,66666.6,0.0,0.0,0.0,0
1863472,7500.0,7452.6,0.0,0.0,0.0,0
1863496,4579.0,0.0,0.0,0.0,0.0,0
1863503,14677.0,14705.2,0.0,0.0,0.0,0
1863507,0.0,0.0,0.0,0.0,5.6,0
1863519,0.0,0.0,0.0,17859.8,30.6,0
1863527,0.0,0.0,1443.4,0.0,210.40001,0
1863547,0.0,0.0,0.0,513.8,11.6,0
1863555,0.0,0.0,1277.4,0.0,10.400001,0
1863562,0.0,0.0,983.8,333.4,10.6,0
1863571,20000.0,20000.0,0.0,0.0,0.0,0
1863572,3770.8,3733.4001,0.0,0.0,0.0,0
1863576,0.0,0.0,422.0,0.0,3.4,0
1863579,0.0,0.0,535.8,0.0,4.4,0
1863582,2469.2,2465.0,0.0,0.0,0.0,0
1863584,0.0,0.0,282.0,0.0,2.4,0
1863603,0.0,0.0,657.0,0.0,5.4,0
1863618,0.0,0.0,1207.2001,0.0,7.6,0
1863622,9556.4,9556.8,202.40001,76.200005,2.4,0
1863625,0.0,0.0,329.4,0.0,2.8,0
1863628,0.0,0.0,3494.8,0.0,22.2,0
1863646,0.0,0.0,0.0,0.0,3.4,0
1863657,7909.4,7908.6,3192.0,1064.2001,24.6,0
1863660,0.0,0.0,266.2,0.0,1.6,0
1863661,0.0,0.8,0.0,0.0,0.0,0
1863662,0.0,0.0,0.0,0.0,2.6000001,0
1863663,14120.0,14114.0,0.0,0.0,0.0,0
1863692,0.0,0.0,107198.4,0.0,1703.0,0
1863720,18400.0,18400.0,0.0,0.0,0.0,0
1863722,0.0,0.0,0.0,0.0,3.4,0
1863727,0.0,0.0,325.80002,19319.201,19427.8,0
1863730,0.0,0.0,0.0,0.0,2.8,0
1863738,0.0,0.0,242.0,0.0,2.0,0
1863745,0.0,0.0,0.0,0.0,0.0,0
1863748,0.0,0.0,0.0,0.0,4.0,0
1863754,1262.8,1557.6,0.0,0.0,0.0,0
1863757,0.0,0.0,5603.6,0.0,46.0,0
1863792,5333.4,5333.4,0.0,0.0,0.0,0
1863797,0.0,0.0,0.0,0.0,0.0,0
1863812,25090.0,25080.0,0.0,0.0,0.0,0
1863814,23333.4,23333.4,0.0,0.0,0.0,0
1863821,0.0,0.0,16972.8,0.0,1462.0,0
1863840,0.0,0.0,0.0,0.0,3.0,0
1863850,25000.0,25000.0,0.0,0.0,0.0,0
1863855,0.0,0.0,0.0,0.0,2.0,0
1863857,10000.0,10000.0,0.0,0.0,0.0,0
1863861,0.0,0.0,0.0,0.0,2.0,0
1863862,0.0,0.0,17033.4,2000.0,168.2,0
1863872,0.0,0.0,876.8,2666.6,2959.0,0
1863877,0.0,0.0,0.0,0.0,0.0,0
1863880,0.0,0.0,242.2,0.0,1.6,0
1863886,0.0,0.0,254.2,0.0,2.0,0
1863892,0.0,0.0,241.8,0.0,2.0,0
1863899,0.0,0.0,201.6,0.0,67.200005,0
1863919,0.0,0.0,0.0,0.0,0.0,0
1863925,124.0,121.4,0.0,0.0,0.0,0
1863941,0.0,0.0,278.0,0.0,2.2,0
1863942,0.0,0.0,1077.2001,0.0,8.8,0
1863946,1441.8,1407.6,212.8,0.0,2.0,0
1863948,0.0,0.0,302.80002,0.0,3.0,0
1863952,0.0,0.0,0.0,0.0,27.4,0
1863962,0.0,0.0,0.0,0.0,0.0,0
1863967,0.0,0.0,0.0,2666.6,166.40001,0
1863992,7763.4,7763.4,0.0,0.0,0.0,0
1863997,0.0,0.0,0.0,0.0,3.0,0
1863999,14662.8,14658.2,0.0,0.0,0.0,0
1864001,0.0,0.0,0.0,0.0,2.2,0
1864007,0.0,0.0,0.0,0.0,4.0,0
1864018,0.0,0.0,1437.2001,0.0,9.2,0
1864032,0.0,0.0,1197.4,0.0,9.6,0
1864052,0.0,0.0,0.0,0.0,3.0,0
1864060,6140.0,6154.4,0.0,0.0,0.0,0
1864067,54214.8,54214.6,0.0,0.0,0.0,0
1864081,0.0,0.0,0.0,937.2,935.0,0
1864083,6473.6,6450.0,0.0,0.0,0.0,0
1864086,0.0,0.0,0.0,0.0,2.2,0
1864112,8000.0,8000.0,0.0,0.0,0.0,0
1864113,4652.6,4270.0,0.0,3100.0,3148.6,0
1864122,0.0,0.0,258.0,0.0,3.8,0
1864128,0.0,0.0,1447.4,6.6,13.400001,0
1864136,0.0,0.0,0.0,0.0,2.6000001,0
1864139,6666.6,6666.6,0.0,0.0,0.0,0
1864174,0.0,0.0,0.0,0.0,3.0,0
1864176,591.0,582.8,0.0,0.0,0.0,0
1864178,0.0,0.0,0.0,0.0,0.0,0
1864188,1100.0,1066.6,0.0,0.0,0.0,0
1864189,0.0,0.0,487.2,0.0,3.0,0
1864195,0.0,0.0,221.8,0.0,1.8000001,0
1864214,1536.2001,1533.4,0.0,0.0,0.0,0
1864219,12845.8,12833.4,0.0,0.0,0.0,0
1864225,0.0,0.0,0.0,0.0,0.0,0
1864232,12400.0,12396.0,0.0,0.0,0.0,0
1864250,0.0,0.0,0.0,0.0,4.2000003,0
1864258,6106.6,6101.0,0.0,0.0,0.0,0
1864260,0.0,0.0,359.2,0.0,2.8,0
1864261,0.0,0.0,0.0,0.0,14.6,0
1864264,0.0,0.0,0.0,0.0,2.0,0
1864283,0.0,0.0,0.0,0.0,5.6,0
1864288,11365.8,11334.4,0.0,1033.4,2.6000001,0
1864309,4000.0,4000.0,0.0,0.0,0.0,0
1864314,5141.0,5127.6,0.0,0.0,0.0,0
1864316,24666.6,24666.6,0.0,0.0,0.0,0
1864320,1844.0,1812.6,0.0,0.0,0.0,0
1864327,266.6,266.6,0.0,0.0,0.0,0
1864348,0.0,0.0,228.2,0.0,1.8000001,0
1864361,0.0,0.0,0.0,0.0,2.6000001,0
1864373,10666.601,10633.4,0.0,0.0,0.0,0
1864376,0.0,0.0,0.0,0.0,93.0,0
1864386,0.0,0.0,1041.8,0.0,140.40001,0
1864390,300.0,268.6,11935.8,200.0,94.4,0
1864410,0.0,0.0,0.0,0.0,0.0,0
1864417,7500.0,7500.0,468.2,0.0,3.6000001,0
1864426,0.0,0.0,4185.2,0.0,158.40001,0
1864428,0.0,0.0,0.0,0.0,3.0,0
1864435,33396.0,33413.6,0.0,16626.6,42957.8,0
1864464,0.0,0.0,938.2,0.0,7.2000003,0
1864481,13.400001,0.0,864.4,113.4,69.4,0
1864485,6717.8003,6666.6,0.0,0.0,0.0,0
1864496,7500.0,7500.0,0.0,0.0,0.0,0
1864511,0.0,0.0,0.0,0.0,4.6,0
1864516,60000.0,60000.0,0.0,0.0,0.0,0
1864539,2566.6,2550.0,0.0,0.0,0.0,0
1864548,25000.0,25002.6,0.0,0.0,0.0,0
1864553,6000.0,6002.0,0.0,0.0,0.0,0
1864571,1777.8,1777.8,0.0,0.0,0.0,0
1864573,20000.0,20000.0,0.0,0.0,0.0,0
1864575,0.0,0.0,0.0,0.0,2.8,0
1864587,0.0,0.0,11070.2,0.0,683.60004,0
1864602,3466.6,3456.4001,0.0,0.0,0.0,0
1864606,7694.6,7673.4,0.0,0.0,0.0,0
1864608,0.0,0.0,0.0,0.0,0.0,0
1864613,0.0,0.0,234.40001,0.0,1.4,0
1864615,0.0,0.0,0.0,0.0,51.600002,0
1864633,0.0,0.0,256.6,0.0,2.2,0
1864636,2648.4001,2648.4001,0.0,0.0,0.0,0
1864638,100.0,0.0,0.0,0.0,0.0,0
1864647,0.0,0.0,250.6,0.0,1.6,0
1864659,0.0,0.0,0.0,0.0,2.4,0
1864674,0.0,0.0,0.0,0.0,0.0,0
1864684,0.0,0.0,222.8,0.0,1.8000001,0
1864700,0.0,0.0,0.0,0.0,3.0,0
1864704,0.0,0.0,16301.0,0.0,4092.8,0
1864707,0.0,0.0,0.0,0.0,2.6000001,0
1864713,8904.2,6666.6,0.0,0.0,0.0,0
1864734,0.0,0.0,0.0,0.0,347.2,0
1864739,0.0,0.0,0.0,0.0,0.0,0
1864747,0.0,0.0,0.0,0.0,5.8,0
1864754,0.0,0.0,369.80002,0.0,2.8,0
1864759,0.0,0.0,14379.601,0.0,4671.0,0
1864762,0.0,0.0,258.4,0.0,2.0,0
1864765,0.0,0.0,239.40001,0.0,1.8000001,0
1864776,266.6,266.6,0.0,0.0,0.0,0
1864783,9601.601,7958.4,0.0,0.0,0.0,0
1864787,0.0,0.0,0.0,0.0,1.8000001,0
1864799,1098.4,1057.6,0.0,0.0,0.0,0
1864809,0.0,0.0,17765.201,23060.0,29179.4,0
1864817,0.0,0.0,456.0,0.0,2.8,0
1864819,2426.4001,2426.0,0.0,0.0,0.0,0
1864823,0.0,0.0,0.0,0.0,4.0,0
1864836,0.0,0.0,0.0,0.0,2.6000001,0
1864841,1546.8,1546.8,0.0,0.0,0.0,0
1864844,0.0,0.0,0.0,0.0,3.2,0
1864845,0.0,0.0,410.6,0.0,2.6000001,0
1864863,14746.601,14720.0,0.0,0.0,0.0,0
1864868,0.0,0.0,0.0,0.0,0.0,0
1864874,0.0,0.0,1096.2001,0.0,9.0,0
1864881,0.0,0.0,4750.2,0.0,44.0,0
1864896,0.0,0.0,0.0,0.0,3.0,0
1864901,0.0,0.0,0.0,0.0,2.6000001,0
1864918,2256.6,0.0,0.0,0.0,0.0,0
1864920,0.0,0.0,10954.601,0.0,411.80002,0
1864921,0.0,0.0,0.0,0.0,6.0,0
1864927,5691.0,5691.0,0.0,0.0,0.0,0
1864930,27252.0,27245.0,0.0,0.0,0.0,0
1864957,0.0,0.0,279.4,0.0,4.2000003,0
1864958,0.0,0.0,0.0,0.0,2.2,0
1864959,0.0,0.0,23765.6,0.0,194.8,0
1864969,16706.0,16666.6,0.0,0.0,0.0,0
1864970,0.0,0.0,0.0,0.0,5.2000003,0
1864971,0.0,0.0,349.2,0.0,2.8,0
1864974,0.0,0.0,0.0,0.0,47.2,0
1864998,0.0,0.0,206.0,0.0,1.6,0
1865000,0.0,0.0,0.0,0.0,0.0,0
1865011,0.0,0.0,231.40001,0.0,1.8000001,0
1865026,1454.6,1452.8,0.0,0.0,0.0,0
1865030,0.0,0.0,0.0,0.0,0.0,0
1865038,1078.2001,1075.0,0.0,0.0,0.0,0
1865048,16666.6,16666.6,0.0,0.0,0.0,0
1865053,0.0,0.0,1211.2001,9333.4,9737.2,0
1865057,0.0,0.0,26891.201,0.0,220.40001,0
1865062,0.0,0.0,0.0,0.0,4.0,0
1865078,13500.0,13500.0,0.0,0.0,0.0,0
1865080,378.4,470.0,236.8,0.0,4.0,0
1865083,4766.6,5803.4,0.0,0.0,0.0,0
1865085,4702.2,4702.2,202169.61,107866.6,112852.805,0
1865095,43422.2,43333.402,0.0,0.0,0.0,0
1865107,0.0,0.0,735.60004,0.0,6.0,0
1865113,17101.6,17066.6,0.0,0.0,0.0,0
1865121,0.0,0.0,0.0,0.0,0.0,0
1865123,0.0,0.0,0.0,0.0,3.0,0
1865129,0.0,0.0,229.6,0.0,1.4,0
1865131,0.0,0.0,206.0,0.0,1.6,0
1865161,0.0,0.0,26300.8,34866.6,32544.0,0
1865180,7450.0,7450.0,0.0,0.0,0.0,0
1865181,7600.0,7600.0,0.0,0.0,0.0,0
1865191,40000.0,39990.0,0.0,0.0,0.0,0
1865196,4.4,2.6000001,0.0,0.0,0.0,0
1865207,0.0,0.0,6183.8003,0.0,47.4,0
1865223,3452.0,3246.0,0.0,0.0,0.0,0
1865234,0.0,0.0,11302.2,0.0,3768.4001,0
1865249,29031.0,29025.0,0.0,0.0,0.0,0
1865251,0.0,0.0,30516.6,10002.0,10225.4,0
1865265,1533.4,1523.4,142715.61,22666.6,1264.8,0
1865271,0.0,0.0,809.2,0.0,6.2000003,0
1865274,13511.8,13466.601,0.0,0.0,0.0,0
1865282,0.0,0.0,0.0,0.0,0.0,0
1865287,0.0,0.0,6059.8003,0.0,2020.4,0
1865297,0.0,0.0,222.40001,0.0,1.8000001,0
1865306,18000.0,17990.0,0.0,0.0,3.0,0
1865310,13333.4,13333.4,0.0,0.0,0.0,0
1865313,1003.0,1000.0,0.0,0.0,0.0,0
1865316,0.0,0.0,0.0,0.0,3.0,0
1865325,0.0,0.0,120971.0,0.0,6634.8003,0
1865328,0.0,0.0,0.0,0.0,3.2,0
1865347,700.60004,933.4,0.0,0.0,0.0,0
1865348,27767.4,29294.8,10031.0,0.0,3344.8,0
1865355,12500.0,12500.0,0.0,0.0,0.0,0
1865361,0.0,0.0,0.0,0.0,0.0,0
1865394,15000.0,15000.0,0.0,0.0,0.0,0
1865410,0.0,0.0,4861.2,0.0,39.8,0
1865438,986.60004,940.0,50082.2,20986.6,13736.0,0
1865441,10001.601,10009.4,0.0,0.0,0.0,0
1865445,732.0,702.60004,0.0,0.0,0.0,0
1865446,20000.0,20000.0,0.0,0.0,0.0,0
1865450,0.0,0.0,0.0,0.0,3.8,0
1865454,0.0,0.0,0.0,0.0,3.0,0
1865455,1941.6,1941.6,0.0,0.0,2.0,0
1865458,0.0,0.0,1188.0,0.0,7.6,0
1865459,10.0,10.0,0.0,0.0,0.0,0
1865464,86666.6,73333.4,0.0,0.0,0.0,0
1865468,1820.0,1820.4,334.6,0.0,2.2,0
1865471,13538.8,13276.601,0.0,0.0,0.0,0
1865477,0.0,0.0,0.0,0.0,3.0,0
1865483,6666.6,6666.6,0.0,0.0,0.0,0
1865493,0.0,0.0,322.4,0.0,2.6000001,0
1865495,79242.4,75311.2,0.0,0.0,0.0,0
1865504,0.0,0.0,281.0,0.0,2.4,0
1865505,0.0,0.0,0.0,0.0,3.4,0
1865517,0.0,0.0,0.0,0.0,4.2000003,0
1865521,0.0,0.0,1126.2001,0.0,8.6,0
1865543,620.60004,600.0,0.0,0.0,0.0,0
1865548,0.0,0.0,0.0,0.0,0.0,0
1865549,0.0,0.0,241.2,0.0,1.6,0
1865567,0.0,0.0,0.0,0.0,2.8,0
1865568,0.0,0.0,201.8,0.0,67.200005,0
1865611,0.0,0.0,6437.8003,1333.4,1363.4,0
1865616,0.0,0.0,367.4,0.0,3.0,0
1865617,0.0,0.0,0.0,0.0,3.0,0
1865633,5990.0,5979.2,0.0,0.0,0.0,0
1865647,0.0,0.0,0.0,0.0,2.8,0
1865654,0.0,0.0,214.6,33.600002,1.8000001,0
1865660,0.0,0.0,2183.8,0.0,18.0,0
1865667,0.0,0.0,988.8,0.0,8.2,0
1865671,0.0,0.0,0.0,0.0,2.8,0
1865673,0.0,0.0,0.0,0.0,0.0,0
1865689,0.0,0.0,0.0,0.0,0.0,0
1865695,0.0,0.0,204548.0,0.0,1677.0,0
1865696,0.0,0.0,10487.0,8333.4,8423.4,0
1865698,0.0,0.0,275.2,0.0,2.2,0
1865707,2514.2,2466.6,0.0,0.0,0.0,0
1865728,0.0,0.0,2841.8,0.0,18.0,0
1865733,16666.6,17980.0,0.0,0.0,0.0,0
1865780,6666.6,0.0,0.0,0.0,0.0,0
1865794,33080.0,41350.0,380.80002,28466.6,14042.8,0
1865795,0.0,0.0,487.0,0.0,3.0,0
1865814,0.0,0.0,287.2,0.0,2.6000001,0
1865817,0.0,0.0,0.0,0.0,0.0,0
1865818,16666.6,17517.6,0.0,0.0,0.0,0
1865826,0.0,0.0,0.0,0.0,2.8,0
1865831,0.0,0.0,0.0,0.0,4.0,0
1865834,0.0,0.0,2530.8,0.0,16.0,0
1865838,0.0,0.0,236.40001,0.0,1.8000001,0
1865842,0.0,0.0,0.0,0.0,2.4,0
1865914,0.0,0.0,0.0,0.0,3.0,0
1865925,0.0,0.0,1544.0,19333.4,134.0,0
1865941,16666.6,16636.6,0.0,0.0,0.0,0
1865974,7428.6,7431.4,0.0,0.0,0.0,0
1865977,16666.6,16666.6,0.0,0.0,0.0,0
1865979,0.0,0.0,30255.8,13333.4,15843.8,0
1865994,0.0,0.0,369.0,0.0,2.4,0
1865997,0.0,0.0,245.40001,0.0,1.6,0
1866004,0.0,0.0,654.4,0.0,5.4,0
1866005,0.0,0.0,25945.0,0.0,4709.0,0
1866062,200.0,200.0,44659.8,6666.6,4410.4,0
1866067,0.0,0.0,0.0,0.0,0.0,0
1866076,13435.601,13333.4,0.0,0.0,0.0,0
1866090,0.0,0.0,211.2,0.0,1.4,0
1866096,2925.0,2925.0,0.0,0.0,0.0,0
1866110,0.0,0.0,0.0,0.0,2.6000001,0
1866119,0.0,0.0,0.0,0.0,3.2,0
1866129,0.0,0.0,0.0,0.0,5.2000003,0
1866143,3479.6,3473.4001,0.0,0.0,0.0,0
1866146,66.6,16.6,0.0,0.0,0.0,0
1866147,0.0,0.0,0.0,0.0,3.8,0
1866148,33333.402,33333.402,0.0,0.0,0.0,0
1866152,0.0,0.0,282.2,0.0,1.8000001,0
1866154,0.0,0.0,1084.2001,0.0,6.8,0
1866162,40000.0,40000.0,0.0,0.0,0.0,0
1866170,66.6,64.0,0.0,0.0,0.0,0
1866172,0.0,0.0,204.8,313.4,4.6,0
1866183,0.0,0.0,0.0,0.0,6.2000003,0
1866184,0.0,0.0,0.0,0.0,2.2,0
1866191,0.0,0.0,0.0,0.0,2.0,0
1866192,0.0,0.0,0.0,0.0,5.6,0
1866205,0.0,0.0,0.0,0.0,0.0,0
1866230,13473.0,13466.601,0.0,0.0,0.0,0
1866231,8000.0,7989.6,0.0,0.0,0.0,0
1866236,0.0,0.0,239.0,0.0,1.6,0
1866248,0.0,0.0,22609.4,0.0,4626.0,0
1866250,3333.4001,3333.4001,0.0,0.0,0.0,0
1866252,6666.6,6600.0,0.0,0.0,4.4,0
1866270,10000.0,9999.2,2206.2,0.0,735.60004,0
1866271,0.0,0.0,6353.2,0.0,52.0,0
1866282,33333.402,33333.402,236.6,0.0,1.6,0
1866285,0.0,0.0,4892.8003,0.0,31.0,0
1866297,10000.0,10000.0,0.0,0.0,0.0,0
1866298,0.0,0.0,0.0,0.0,21.800001,0
1866318,0.0,0.0,213.0,0.0,1.4,0
1866319,13333.4,13333.4,0.0,0.0,0.0,0
1866327,0.0,0.0,44410.6,4266.6,3634.2,0
1866330,0.0,0.0,648.2,0.0,5.4,0
1866331,0.0,0.0,0.0,0.0,2.6000001,0
1866342,0.0,0.0,0.0,0.0,2.6000001,0
1866346,0.0,0.0,515.60004,0.0,4.2000003,0
1866359,24385.201,24385.201,205.0,0.6,2.0,0
1866369,3428.6,3428.6,0.0,0.0,0.0,0
1866383,4481.2,4480.0,0.0,0.0,0.0,0
1866388,20000.0,20000.0,0.0,0.0,0.0,0
1866395,0.0,0.0,0.0,0.0,4.8,0
1866402,50000.0,50000.0,0.0,0.0,0.0,0
1866403,8835.601,8826.601,0.0,0.0,0.0,0
1866411,1493.4,1490.0,1012.60004,1493.4,286.2,0
1866424,6666.6,6666.6,0.0,0.0,0.0,0
1866427,17765.6,17765.6,421607.6,1666.6,142238.4,0
1866434,0.0,0.0,0.0,0.0,0.0,0
1866438,41466.6,41333.402,2674.0,0.0,20.6,0
1866457,0.0,0.0,465.80002,0.0,3.0,0
1866473,0.0,0.0,225.0,0.0,1.8000001,0
1866475,0.0,0.0,261.2,0.0,2.2,0
1866481,0.0,0.0,0.0,0.0,7.2000003,0
1866489,22306.6,22266.6,0.0,0.0,0.0,0
1866491,73287.6,73287.6,0.0,0.0,0.0,0
1866492,8000.0,8000.0,0.0,0.0,0.0,0
1866500,0.0,0.0,0.0,0.0,3.0,0
1866501,0.0,0.0,623.8,0.0,5.2000003,0
1866508,0.0,0.0,2270.4001,0.0,215.40001,0
1866511,17895.0,17500.0,0.0,0.0,0.0,0
1866527,0.0,0.0,1114.2001,0.0,8.6,0
1866531,2250.0,0.0,0.0,0.0,0.0,0
1866533,1447.8,1441.8,0.0,0.0,0.0,0
1866537,0.0,0.0,29864.0,0.0,244.8,0
1866550,0.0,0.0,0.0,0.0,5.8,0
1866553,0.0,0.0,419.0,0.0,4.8,0
1866563,0.0,0.0,7360.2,0.0,1364.0,0
1866572,0.0,0.0,0.0,876.2,11.400001,0
1866577,2776.2,3695.4001,0.0,0.0,0.0,0
1866591,0.0,0.0,85140.4,0.0,4025.0,0
1866592,20000.0,20000.0,0.0,0.0,0.0,0
1866610,0.0,0.0,1375.0,0.0,11.2,0
1866615,33.4,32.0,0.0,0.0,0.0,0
1866625,0.0,0.0,0.0,0.0,0.0,0
1866626,1513.2001,2576.6,0.0,0.0,0.0,0
1866636,20000.0,20000.0,0.0,0.0,0.0,0
1866646,5433.4,5433.4,0.0,0.0,0.0,0
1866663,0.0,0.0,14185.601,0.0,4729.8003,0
1866672,2000.0,2000.0,0.0,0.0,0.0,0
1866677,6666.6,6666.6,0.0,0.0,0.0,0
1866679,0.0,3.4,0.0,678.2,9.400001,0
1866687,0.0,0.0,231.6,0.0,1.8000001,0
1866694,0.0,3.8,0.0,0.0,0.0,0
1866702,16666.6,16666.6,0.0,0.0,0.0,0
1866704,15000.0,15000.0,0.0,0.0,0.0,0
1866709,0.0,0.0,0.0,0.0,0.0,0
