,case_id,amount_416A
64491,1469467,396531.12
64492,1469488,1010.02997
64493,1469515,0.0
64494,1469515,352.824
64495,1469515,419.052
64496,1469516,282.312
64497,1469519,0.0
64498,1469525,462.92404
64499,1469532,0.0
64500,1469541,203.934
64501,1469571,0.0
64502,1469571,0.0
64503,1469571,268.814
64504,1469571,82452.34
64505,1469572,759693.25
64506,1469575,0.0
64507,1469575,0.0
64508,1469575,6404.02
64509,1469578,633.504
64510,1469578,820.588
64511,1469590,0.0
64512,1469590,224.73601
64513,1469603,382.74
64514,1469635,263.24
64515,1469639,0.0
64516,1469640,0.0
64517,1469646,239.424
64518,1469669,539.428
64519,1469699,0.0
64520,1469699,0.0
64521,1469699,0.0
64522,1469699,0.0
64523,1469699,0.0
64524,1469708,862.854
64525,1469723,551.888
64526,1469731,0.0
64527,1469731,59731.62
64528,1469758,0.0
64529,1469806,343.414
64530,1469814,2338.226
64531,1469819,270.028
64532,1469835,245.23601
64533,1469899,0.0
64534,1469908,0.0
64535,1469908,0.0
64536,1469908,268.814
64537,1469908,82452.34
64538,1469948,0.0
64539,1469948,0.0
64540,1469948,278.76
64541,1469948,774.31604
64542,1469977,281.768
64543,1469989,940.868
64544,1469989,1007.396
64545,1469997,0.0
64546,1469997,0.0
64547,1470004,0.0
64548,1470004,4647.062
64549,1470004,5800.0
64550,1470034,0.0
64551,1470045,0.0
64552,1470045,367.918
64553,1470046,0.0
64554,1470055,0.0
64555,1470055,0.0
64556,1470055,10000.0
64557,1470056,255.876
64558,1470104,310.366
64559,1470152,0.0
64560,1470157,256.36398
64561,1470169,231.802
64562,1470202,205.12401
64563,1470207,252.744
64564,1470210,5983.4604
64565,1470223,260.73
64566,1470242,0.0
64567,1470242,233.36002
64568,1470242,559.046
64569,1470256,259.182
64570,1470283,204.03801
64571,1470285,270.82602
64572,1470285,2797.342
64573,1470296,0.0
64574,1470296,437.86002
64575,1470303,202.008
64576,1470306,538.71405
64577,1470327,870.788
64578,1470338,20685.014
64579,1470351,240.47
64580,1470362,229.646
64581,1470387,0.0
64582,1470387,0.0
64583,1470387,96947.02
64584,1470388,0.0
64585,1470397,541.14
64586,1470398,1122.378
64587,1470478,0.0
64588,1470478,238.118
64589,1470487,282.73602
64590,1470512,0.0
64591,1470524,0.0
64592,1470524,0.0
64593,1470524,184074.11
64594,1470533,554.428
64595,1470535,254.40201
64596,1470536,0.0
64597,1470552,0.0
64598,1470552,298.66202
64599,1470570,204.04001
64600,1470571,264.962
64601,1470581,0.0
64602,1470581,1635.2941
64603,1470590,269.892
64604,1470597,212.56001
64605,1470623,203.608
64606,1470673,404.022
64607,1470693,489.77798
64608,1470698,204.03801
64609,1470698,536.18
64610,1470701,240.564
64611,1470733,0.0
64612,1470742,0.0
64613,1470764,207.0
64614,1470803,0.0
64615,1470803,239.432
64616,1470807,325.63
64617,1470819,280.812
64618,1470821,0.0
64619,1470821,0.0
64620,1470821,8225.594
64621,1470825,0.0
64622,1470825,22561.945
64623,1470840,202.008
64624,1470840,248.04
64625,1470843,202.008
64626,1470843,254.744
64627,1470847,1247.418
64628,1470933,0.0
64629,1470933,406.492
64630,1470968,4805.256
64631,1471019,203.894
64632,1471019,54068.125
64633,1471034,203.776
64634,1471043,223.368
64635,1471074,551.83
64636,1471075,0.0
64637,1471087,407.672
64638,1471097,0.0
64639,1471097,0.0
64640,1471102,0.0
64641,1471102,560.234
64642,1471107,0.0
64643,1471138,203.62
64644,1471138,281.604
64645,1471158,33169.02
64646,1471183,0.0
64647,1471183,1271.516
64648,1471187,145945.11
64649,1471194,543.842
64650,1471207,280.15802
64651,1471208,0.0
64652,1471210,213.538
64653,1471225,1345.156
64654,1471237,0.0
64655,1471258,293512.75
64656,1471269,259.29
64657,1471277,0.0
64658,1471277,41665.73
64659,1471280,8046.078
64660,1471300,0.0
64661,1471300,0.0
64662,1471300,0.0
64663,1471300,175485.4
64664,1471300,454791.8
64665,1471353,0.0
64666,1471353,1461.1901
64667,1471362,0.0
64668,1471362,283.73602
64669,1471365,63780.207
64670,1471367,550.364
64671,1471386,203.404
64672,1471399,202.016
64673,1471411,3291.408
64674,1471427,0.0
64675,1471430,0.0
64676,1471430,3304.8162
64677,1471461,404.018
64678,1471528,1005.74805
64679,1471544,261.35
64680,1471583,0.0
64681,1471584,203.692
64682,1471586,0.0
64683,1471605,0.0
64684,1471612,262.646
64685,1471637,0.0
64686,1471637,200.31999
64687,1471637,213.05
64688,1471637,235.17801
64689,1471639,0.0
64690,1471639,606.028
64691,1471663,0.0
64692,1471698,852.1481
64693,1471713,0.0
64694,1471713,515.34
64695,1471727,203.536
64696,1471736,0.0
64697,1471766,1032.4
64698,1471766,1111.982
64699,1471767,0.0
64700,1471767,200.832
64701,1471767,22724.85
64702,1471772,203.024
64703,1471793,208.11002
64704,1471795,1163.28
64705,1471801,203.792
64706,1471801,269.646
64707,1471827,1004.82
64708,1471839,40996.504
64709,1471863,0.0
64710,1471881,202.00601
64711,1471884,273.65
64712,1471897,0.0
64713,1471898,267.802
64714,1471904,209.976
64715,1471918,0.0
64716,1471920,0.0
64717,1471964,0.0
64718,1471966,0.0
64719,1471966,202.008
64720,1471966,285.708
64721,1471994,275.536
64722,1472041,0.0
64723,1472096,0.0
64724,1472096,212.894
64725,1472096,21363.576
64726,1472097,0.0
64727,1472100,441.27798
64728,1472104,355.33603
64729,1472117,252.95201
64730,1472129,0.0
64731,1472129,0.0
64732,1472138,390.86002
64733,1472145,404.01
64734,1472145,481.884
64735,1472150,223.73799
64736,1472150,609.586
64737,1472156,2744.384
64738,1472168,325.35202
64739,1472170,0.0
64740,1472199,249.98999
64741,1472217,274.57602
64742,1472231,0.0
64743,1472231,0.0
64744,1472231,0.0
64745,1472234,273.442
64746,1472261,0.0
64747,1472266,213.304
64748,1472279,16349.924
64749,1472290,0.0
64750,1472312,539.286
64751,1472317,0.0
64752,1472320,0.0
64753,1472320,0.0
64754,1472320,8225.594
64755,1472321,0.0
64756,1472321,0.0
64757,1472329,238.03001
64758,1472342,0.0
64759,1472342,233.35802
64760,1472377,203.81
64761,1472382,203.766
64762,1472392,832.19806
64763,1472392,249988.62
64764,1472459,299.18002
64765,1472475,331.398
64766,1472516,3314.068
64767,1472526,543.24
64768,1472533,1012.006
64769,1472557,0.0
64770,1472565,0.0
64771,1472565,676.428
64772,1472569,0.0
64773,1472569,276.418
64774,1472590,240.78201
64775,1472591,0.0
64776,1472592,231.918
64777,1472657,0.0
64778,1472657,7068.458
64779,1472659,271.098
64780,1472673,255.58401
64781,1472679,276.12802
64782,1472694,202.01
64783,1472696,0.0
64784,1472696,0.0
64785,1472696,346013.62
64786,1472699,27262.447
64787,1472701,708.92596
64788,1472708,302389.06
64789,1472742,268717.3
64790,1472754,0.0
64791,1472754,0.0
64792,1472754,0.0
64793,1472754,22682.428
64794,1472755,0.0
64795,1472765,215.61002
64796,1472767,474.16202
64797,1472772,331.742
64798,1472780,544.734
64799,1472782,0.0
64800,1472782,0.0
64801,1472782,929.904
64802,1472783,18311.113
64803,1472788,128038.45
64804,1472793,83400.94
64805,1472839,270.03
64806,1472842,273.442
64807,1472847,0.0
64808,1472847,1024.16
64809,1472859,0.0
64810,1472864,0.0
64811,1472864,4520.068
64812,1472898,262.756
64813,1472900,0.0
64814,1472910,543.632
64815,1472946,0.0
64816,1472946,4649.2783
64817,1472951,1308.764
64818,1472952,293.324
64819,1472968,537.00604
64820,1472970,0.0
64821,1472970,375.394
64822,1472978,482285.9
64823,1472988,2443.456
64824,1472992,40481.266
64825,1473000,0.0
64826,1473017,0.0
64827,1473026,894.44006
64828,1473065,409.99802
64829,1473065,848.234
64830,1473093,226.05602
64831,1473101,204.99199
64832,1473143,426.238
64833,1473153,60485.312
64834,1473170,202.00601
64835,1473172,0.0
64836,1473172,0.0
64837,1473177,48700.098
64838,1473188,1354.774
64839,1473189,0.0
64840,1473209,0.0
64841,1473214,1290.8
64842,1473230,282.574
64843,1473248,229.772
64844,1473256,0.0
64845,1473270,258.29
64846,1473273,0.0
64847,1473273,0.0
64848,1473273,1931.058
64849,1473274,438.61002
64850,1473275,235.91399
64851,1473284,610.098
64852,1473331,277.752
64853,1473358,1133.288
64854,1473404,0.0
64855,1473404,0.0
64856,1473418,281.91
64857,1473443,275.014
64858,1473444,0.0
64859,1473444,349.556
64860,1473466,589.656
64861,1473471,0.0
64862,1473471,0.0
64863,1473471,0.0
64864,1473471,275.868
64865,1473478,0.0
64866,1473497,260.562
64867,1473503,0.0
64868,1473512,282.646
64869,1473530,0.0
64870,1473530,0.0
64871,1473530,0.0
64872,1473530,0.0
64873,1473530,0.0
64874,1473530,0.0
64875,1473530,0.0
64876,1473530,0.0
64877,1473530,0.0
64878,1473530,0.0
64879,1473530,0.0
64880,1473530,0.0
64881,1473530,0.0
64882,1473530,0.0
64883,1473530,0.0
64884,1473530,17987.756
64885,1473534,203.602
64886,1473546,210.11201
64887,1473552,0.0
64888,1473552,149680.42
64889,1473562,22058.842
64890,1473567,216.848
64891,1473578,1177.912
64892,1473601,279.108
64893,1473605,219.01799
64894,1473607,0.0
64895,1473635,222.71202
64896,1473646,269.516
64897,1473646,403.91
64898,1473650,0.0
64899,1473650,236.864
64900,1473664,203.29399
64901,1473666,241.422
64902,1473674,290.666
64903,1473679,0.0
64904,1473679,0.0
64905,1473682,1010.05
64906,1473689,191962.42
64907,1473710,213.75
64908,1473714,74664.48
64909,1473722,842.47003
64910,1473728,610.67596
64911,1473739,0.0
64912,1473745,208.126
64913,1473770,0.0
64914,1473780,894.664
64915,1473784,310.522
64916,1473810,0.0
64917,1473821,3715.0781
64918,1473833,552.47797
64919,1473834,0.0
64920,1473844,0.0
64921,1473844,0.0
64922,1473844,0.0
64923,1473844,0.0
64924,1473844,0.0
64925,1473844,0.0
64926,1473853,0.0
64927,1473879,0.0
64928,1473879,0.0
64929,1473879,93620.555
64930,1473895,479.45602
64931,1473896,0.0
64932,1473934,274.536
64933,1473947,0.0
64934,1473965,0.0
64935,1473965,204.03801
64936,1473990,0.0
64937,1473998,0.0
64938,1473998,0.0
64939,1474000,2779.96
64940,1474007,0.0
64941,1474007,161400.33
64942,1474016,0.0
64943,1474016,204.03801
64944,1474023,294.974
64945,1474029,1104.226
64946,1474094,0.0
64947,1474094,0.0
64948,1474103,273.16
64949,1474127,0.0
64950,1474127,263.738
64951,1474147,386.764
64952,1474183,0.0
64953,1474227,0.0
64954,1474232,204.04001
64955,1474238,204.04001
64956,1474253,645.96204
64957,1474276,159385.67
64958,1474323,0.0
64959,1474342,232.11201
64960,1474355,0.0
64961,1474355,0.0
64962,1474355,330.426
64963,1474456,0.0
64964,1474456,0.0
64965,1474456,10939.498
64966,1474544,259.78
64967,1474551,203.28801
64968,1474560,0.0
64969,1474570,276.43402
64970,1474574,202.01
64971,1474593,0.0
64972,1474593,41474.18
64973,1474603,0.0
64974,1474619,209.072
64975,1474620,259.874
64976,1474627,0.0
64977,1474634,0.0
64978,1474639,358.928
64979,1474658,262.104
64980,1474673,1006.82806
64981,1474686,0.0
64982,1474688,271.824
64983,1474690,3708.4001
64984,1474698,34905.684
64985,1474705,1018.60004
64986,1474710,270.366
64987,1474721,0.0
64988,1474743,465.67
64989,1474753,609.22797
64990,1474757,203.792
64991,1474757,1014.43207
64992,1474761,278.522
64993,1474778,273.442
64994,1474804,557.864
64995,1474836,270.90802
64996,1474850,223.33601
64997,1474855,272.016
64998,1474859,201.632
64999,1474859,22588.28
65000,1474903,0.0
65001,1474903,0.0
65002,1474911,0.0
65003,1474917,270.644
65004,1474930,277.574
65005,1474932,254.994
65006,1474935,257.298
65007,1474936,0.0
65008,1474936,0.0
65009,1474936,11894.804
65010,1474951,12391.824
65011,1474953,79454.86
65012,1474971,862.742
65013,1475043,3238.6902
65014,1475043,6446.2397
65015,1475049,268.19
65016,1475071,434.798
65017,1475076,0.0
65018,1475078,236.79399
65019,1475095,269.63998
65020,1475099,268.322
65021,1475105,535.23
65022,1475105,703.674
65023,1475116,0.0
65024,1475116,0.0
65025,1475139,1006.492
65026,1475149,268.794
65027,1475181,4022.0261
65028,1475182,277.47202
65029,1475187,31259.943
65030,1475188,0.0
65031,1475188,0.0
65032,1475201,203.45601
65033,1475243,814.81604
65034,1475248,236.448
65035,1475277,0.0
65036,1475277,0.0
65037,1475290,0.0
65038,1475303,4836.8643
65039,1475303,8617.404
65040,1475308,0.0
65041,1475345,1384.3821
65042,1475359,1239.5961
65043,1475366,201.576
65044,1475444,202.01
65045,1475451,220.76001
65046,1475461,310.108
65047,1475478,559.684
65048,1475483,0.0
65049,1475505,102062.97
65050,1475510,201.008
65051,1475514,202.95201
65052,1475544,362.692
65053,1475555,0.0
65054,1475561,0.0
65055,1475561,277.306
65056,1475569,235.382
65057,1475582,2438.532
65058,1475589,126247.125
65059,1475621,2178.6062
65060,1475630,237.774
65061,1475631,203.674
65062,1475631,269.95
65063,1475652,0.0
65064,1475656,0.0
65065,1475673,269.61203
65066,1475682,257.528
65067,1475742,0.0
65068,1475742,10285.064
65069,1475744,0.0
65070,1475758,0.0
65071,1475780,374.41202
65072,1475785,420.12402
65073,1475794,0.0
65074,1475811,279.816
65075,1475819,0.0
65076,1475828,6007.75
65077,1475829,0.0
65078,1475829,414.65
65079,1475848,216.382
65080,1475850,0.0
65081,1475850,2074.4382
65082,1475871,271.01
65083,1475906,0.0
65084,1475906,330.548
65085,1475935,253.52
65086,1475942,0.0
65087,1475979,1099.514
65088,1476032,0.0
65089,1476032,0.0
65090,1476044,0.0
65091,1476044,1314.9861
65092,1476060,0.0
65093,1476076,0.0
65094,1476083,20576.443
65095,1476084,0.0
65096,1476125,11540.662
65097,1476131,0.0
65098,1476131,0.0
65099,1476131,230.93001
65100,1476152,0.0
65101,1476161,30009.4
65102,1476167,0.0
65103,1476172,235.226
65104,1476172,2886.956
65105,1476223,0.0
65106,1476223,94641.66
65107,1476229,0.0
65108,1476247,232.022
65109,1476283,202.008
65110,1476305,80451.7
65111,1476330,0.0
65112,1476330,234.02
65113,1476333,274.696
65114,1476338,271.422
65115,1476347,219.12401
65116,1476364,0.0
65117,1476364,0.0
65118,1476369,204.04001
65119,1476388,0.0
65120,1476388,0.0
65121,1476388,0.0
65122,1476436,295.38602
65123,1476436,1950.444
65124,1476436,2040.386
65125,1476439,276.264
65126,1476442,20069.49
65127,1476445,202.01
65128,1476446,0.0
65129,1476446,0.0
65130,1476454,403.20602
65131,1476485,0.0
65132,1476485,0.0
65133,1476485,45736.824
65134,1476492,236.43001
65135,1476496,0.0
65136,1476496,0.0
65137,1476496,0.0
65138,1476502,0.0
65139,1476502,0.0
65140,1476510,269.72202
65141,1476522,274.242
65142,1476539,1091.3981
65143,1476548,0.0
65144,1476607,0.0
65145,1476624,15894.038
65146,1476633,240.658
65147,1476641,0.0
65148,1476641,469.97403
65149,1476651,503.76602
65150,1476659,2236.154
65151,1476709,257.246
65152,1476719,0.0
65153,1476728,0.0
65154,1476728,0.0
65155,1476757,278.522
65156,1476799,277.818
65157,1476804,469.31003
65158,1476808,209.444
65159,1476823,0.0
65160,1476823,3097.0
65161,1476827,540.848
65162,1476848,407.674
65163,1476849,0.0
65164,1476849,0.0
65165,1476850,815.35004
65166,1476881,1260.8401
65167,1476906,0.0
65168,1476939,298.146
65169,1476942,291.948
65170,1476971,275.952
65171,1476979,247.30801
65172,1476996,280.796
65173,1476997,25923.113
65174,1477007,2604.9119
65175,1477021,0.0
65176,1477031,0.0
65177,1477051,324.818
65178,1477053,960.764
65179,1477061,0.0
65180,1477061,0.0
65181,1477071,0.0
65182,1477076,0.0
65183,1477160,0.0
65184,1477160,0.0
65185,1477171,202.008
65186,1477171,1091.126
65187,1477199,657.148
65188,1477216,4100.2603
65189,1477216,65300.043
65190,1477225,0.0
65191,1477238,0.0
65192,1477238,0.0
65193,1477238,13200.0
65194,1477238,37850.445
65195,1477238,731622.7
65196,1477244,280.868
65197,1477244,291.68002
65198,1477268,260.866
65199,1477305,202.01
65200,1477317,0.0
65201,1477317,0.0
65202,1477317,0.0
65203,1477317,288.234
65204,1477341,772.602
65205,1477343,207.314
65206,1477343,301.444
65207,1477359,203.684
65208,1477382,50411.95
65209,1477396,0.0
65210,1477404,0.0
65211,1477425,0.0
65212,1477425,0.0
65213,1477425,22274.975
65214,1477430,0.0
65215,1477445,200.488
65216,1477452,0.0
65217,1477458,203.804
65218,1477460,0.0
65219,1477460,0.0
65220,1477460,0.0
65221,1477460,0.0
65222,1477460,0.0
65223,1477460,0.0
65224,1477460,0.0
65225,1477460,22150.488
65226,1477491,407.38602
65227,1477500,263.152
65228,1477523,0.0
65229,1477544,0.0
65230,1477544,284.60602
65231,1477578,307483.28
65232,1477587,0.0
65233,1477587,1241.484
65234,1477620,345.238
65235,1477624,432.12003
65236,1477625,0.0
65237,1477628,3030.1501
65238,1477636,0.0
65239,1477646,692.65204
65240,1477665,0.0
65241,1477676,332.334
65242,1477684,0.0
65243,1477706,0.0
65244,1477718,202.00601
65245,1477763,3903.832
65246,1477766,1008.99603
65247,1477778,0.0
65248,1477786,277.40802
65249,1477798,551.112
65250,1477802,0.0
65251,1477802,0.0
65252,1477825,0.0
65253,1477825,268.45
65254,1477840,0.0
65255,1477850,0.0
65256,1477850,422.56802
65257,1477879,271.716
65258,1477910,0.0
65259,1477910,649.41205
65260,1477923,0.0
65261,1477923,212.72
65262,1477935,203.462
65263,1477935,238.98001
65264,1477940,0.0
65265,1477954,245.45401
65266,1477984,0.0
65267,1478010,0.0
65268,1478010,306.002
65269,1478034,0.0
65270,1478044,249.17801
65271,1478044,366.07
65272,1478062,0.0
65273,1478091,263.35202
65274,1478106,0.0
65275,1478106,0.0
65276,1478106,157821.84
65277,1478107,280.37
65278,1478120,202.00601
65279,1478133,0.0
65280,1478133,505.18
65281,1478149,10735.386
65282,1478173,0.0
65283,1478186,273.442
65284,1478197,0.0
65285,1478197,0.0
65286,1478199,200.936
65287,1478200,0.0
65288,1478225,236.118
65289,1478238,78426.04
65290,1478277,0.0
65291,1478348,0.0
65292,1478356,0.0
65293,1478356,0.0
65294,1478356,0.0
65295,1478356,0.0
65296,1478356,0.0
65297,1478356,4000.0
65298,1478356,38342.08
65299,1478369,0.0
65300,1478369,4075.524
65301,1478381,0.0
65302,1478387,0.0
65303,1478400,213.472
65304,1478423,274.494
65305,1478448,0.0
65306,1478464,0.0
65307,1478464,1599.696
65308,1478464,4855.8003
65309,1478490,1009.12006
65310,1478521,0.0
65311,1478568,0.0
65312,1478605,1019.71796
65313,1478668,238.694
65314,1478670,273.052
65315,1478700,241.304
65316,1478708,0.0
65317,1478708,0.0
65318,1478708,16235.487
65319,1478733,0.0
65320,1478736,1079.62
65321,1478752,0.0
65322,1478752,204.04001
65323,1478752,4547.624
65324,1478778,0.0
65325,1478778,4300.664
65326,1478801,32815.277
65327,1478805,270.028
65328,1478836,1100.4921
65329,1478859,229.41202
65330,1478897,0.0
65331,1478899,1010.04803
65332,1478908,0.0
65333,1478908,0.0
65334,1478920,203.804
65335,1478920,255.68799
65336,1478923,266.10202
65337,1478930,0.0
65338,1478969,222.408
65339,1478983,8475.34
65340,1478995,312834.03
65341,1479005,1197.024
65342,1479007,547.492
65343,1479026,0.0
65344,1479048,421.66
65345,1479062,241.072
65346,1479074,0.0
65347,1479090,2667.7322
65348,1479113,0.0
65349,1479113,353.75803
65350,1479116,0.0
65351,1479119,0.0
65352,1479119,299.57
65353,1479133,406.66202
65354,1479136,0.0
65355,1479167,0.0
65356,1479167,0.0
65357,1479185,0.0
65358,1479210,0.0
65359,1479210,0.0
65360,1479212,0.0
65361,1479212,0.0
65362,1479212,2127.168
65363,1479230,238.844
65364,1479240,0.0
65365,1479240,960.722
65366,1479251,274.242
65367,1479254,231.892
65368,1479264,92609.65
65369,1479302,0.0
65370,1479318,3934.534
65371,1479326,2205.374
65372,1479331,270.884
65373,1479335,41448.348
65374,1479341,0.0
65375,1479341,3416.3142
65376,1479352,279.15802
65377,1479354,253.34
65378,1479359,0.0
65379,1479399,278.478
65380,1479481,714478.5
65381,1479505,4472.236
65382,1479508,0.0
65383,1479508,1422.308
65384,1479548,0.0
65385,1479548,355.15802
65386,1479570,408.11002
65387,1479575,299.09
65388,1479583,791.186
65389,1479600,44151.99
65390,1479613,0.0
65391,1479613,0.0
65392,1479641,0.0
65393,1479664,0.0
65394,1479673,0.0
65395,1479673,702.77203
65396,1479678,303.366
65397,1479685,203.904
65398,1479706,623.75
65399,1479727,318.074
65400,1479748,2117.994
65401,1479756,211.13602
65402,1479759,0.0
65403,1479762,0.0
65404,1479762,0.0
65405,1479763,295.72202
65406,1479777,0.0
65407,1479777,0.0
65408,1479795,246.53001
65409,1479820,281.244
65410,1479823,551.076
65411,1479823,847.29407
65412,1479844,282.096
65413,1479845,261.142
65414,1479853,279.196
65415,1479856,1099.2401
65416,1479864,335.914
65417,1479872,39062.45
65418,1479874,0.0
65419,1479879,280.02
65420,1479896,507.62402
65421,1479903,202.00601
65422,1479917,590.708
65423,1479920,258.198
65424,1479936,8071.976
65425,1479961,272.264
65426,1479968,0.0
65427,1479982,0.0
65428,1479982,1375.464
65429,1479985,269.63998
65430,1480046,0.0
65431,1480047,4655.972
65432,1480058,204.04001
65433,1480088,0.0
65434,1480094,927.784
65435,1480098,0.0
65436,1480098,1382.9901
65437,1480129,0.0
65438,1480129,648.486
65439,1480136,0.0
65440,1480152,0.0
65441,1480169,0.0
65442,1480203,0.0
65443,1480228,0.0
65444,1480229,273.65
65445,1480264,0.0
65446,1480266,0.0
65447,1480300,211.91399
65448,1480307,0.0
65449,1480307,0.0
65450,1480307,0.0
65451,1480307,200.832
65452,1480314,0.0
65453,1480321,15345.258
65454,1480332,0.0
65455,1480351,0.0
65456,1480351,220.04399
65457,1480351,359.41202
65458,1480362,827.75195
65459,1480397,462.634
65460,1480399,0.0
65461,1480417,0.0
65462,1480428,0.0
65463,1480454,207.17801
65464,1480462,227.46399
65465,1480470,280.922
65466,1480492,2040.5302
65467,1480512,0.0
65468,1480516,351.634
65469,1480519,396.302
65470,1480524,274.438
65471,1480558,3555.32
65472,1480570,202.002
65473,1480574,0.0
65474,1480574,0.0
65475,1480574,0.0
65476,1480574,8195.425
65477,1480578,0.0
65478,1480601,203.484
65479,1480601,239.322
65480,1480628,0.0
65481,1480628,2361.8162
65482,1480654,242.54
65483,1480684,0.0
65484,1480684,281.36203
65485,1480693,0.0
65486,1480693,6383.84
65487,1480703,401.318
65488,1480732,0.0
65489,1480735,7644.612
65490,1480743,0.0
65491,1480744,2020.052
65492,1480744,142634.06
65493,1480803,0.0
65494,1480806,224.174
65495,1480818,821.408
65496,1480824,813.262
65497,1480857,273.442
65498,1480863,393.51
65499,1480892,0.0
65500,1480892,236.248
65501,1480892,249.8
65502,1480894,259.182
65503,1480914,203.45601
65504,1480926,231.572
65505,1480950,384.752
65506,1480962,1021.728
65507,1480991,0.0
65508,1480991,0.0
65509,1480991,2697.458
65510,1481007,275.37802
65511,1481027,202.01
65512,1481029,270.282
65513,1481036,0.0
65514,1481036,0.0
65515,1481036,20614.648
65516,1481036,23347.273
65517,1481036,62560.562
65518,1481066,339.20602
65519,1481102,0.0
65520,1481102,0.0
65521,1481102,0.0
65522,1481102,0.0
65523,1481102,0.0
65524,1481102,0.0
65525,1481102,0.0
65526,1481102,43148.125
65527,1481126,3134.1
65528,1481127,3515.634
65529,1481131,549.95404
65530,1481134,0.0
65531,1481134,790.312
65532,1481136,2722.8982
65533,1481184,1191.876
65534,1481187,247.922
65535,1481223,261.27
65536,1481228,382.788
65537,1481251,135627.52
65538,1481263,30335.047
65539,1481279,0.0
65540,1481279,0.0
65541,1481279,13099.603
65542,1481290,49770.85
65543,1481293,280.08603
65544,1481294,271.15402
65545,1481314,273.86002
65546,1481329,0.0
65547,1481342,204.04001
65548,1481354,525.306
65549,1481365,0.0
65550,1481365,39433.11
65551,1481365,2025827.0
65552,1481376,201.296
65553,1481383,0.0
65554,1481389,0.0
65555,1481397,50598.32
65556,1481425,0.0
65557,1481429,203.45601
65558,1481429,238.894
65559,1481435,273.548
65560,1481455,261.454
65561,1481464,0.0
65562,1481464,0.0
65563,1481464,535.352
65564,1481500,0.0
65565,1481513,0.0
65566,1481523,8768.982
65567,1481541,275.186
65568,1481548,0.0
65569,1481551,270.366
65570,1481555,277.218
65571,1481560,1069.322
65572,1481566,0.0
65573,1481566,240.72
65574,1481573,270.468
65575,1481585,274.81003
65576,1481592,829.61
65577,1481601,203.646
65578,1481606,0.0
65579,1481665,3065.436
65580,1481670,0.0
65581,1481681,265.57602
65582,1481738,353.992
65583,1481753,75735.555
65584,1481758,0.0
65585,1481759,336.32
65586,1481805,353.49802
65587,1481827,264.256
65588,1481827,264.256
65589,1481831,0.0
65590,1481854,254.10802
65591,1481864,0.0
65592,1481882,0.0
65593,1481882,331.18402
65594,1481907,0.0
65595,1481919,0.0
65596,1481924,285.464
65597,1481929,0.0
65598,1481929,262.846
65599,1481953,265.964
65600,1481967,208.67601
65601,1481978,0.0
65602,1481978,220.41399
65603,1481983,0.0
65604,1481996,0.0
65605,1482015,39245.926
65606,1482021,326.478
65607,1482033,461.42203
65608,1482039,0.0
65609,1482039,0.0
65610,1482138,243.56999
65611,1482148,0.0
65612,1482148,0.0
65613,1482148,14990.013
65614,1482154,202.008
65615,1482154,233.372
65616,1482173,204.04001
65617,1482173,246.71
65618,1482174,0.0
65619,1482174,278.754
65620,1482184,202.00601
65621,1482184,230.62
65622,1482201,0.0
65623,1482239,306.77
65624,1482240,0.0
65625,1482274,1076.2401
65626,1482276,9095.221
65627,1482283,0.0
65628,1482300,485.832
65629,1482301,458.71802
65630,1482306,0.0
65631,1482327,0.0
65632,1482337,36387.242
65633,1482365,0.0
65634,1482365,0.0
65635,1482384,0.0
65636,1482403,0.0
65637,1482403,0.0
65638,1482403,201.51201
65639,1482403,14200.0
65640,1482403,21406.553
65641,1482410,278.63
65642,1482429,0.0
65643,1482429,2067.224
65644,1482440,203.484
65645,1482506,205.094
65646,1482507,0.0
65647,1482516,0.0
65648,1482544,204.336
65649,1482567,315.51
65650,1482583,0.0
65651,1482583,1732.054
65652,1482617,0.0
65653,1482617,278.15
65654,1482617,81914.76
65655,1482623,259.78
65656,1482624,204.41
65657,1482625,285.504
65658,1482652,488.62402
65659,1482677,255.58401
65660,1482685,0.0
65661,1482685,2975.75
65662,1482690,0.0
65663,1482695,371.996
65664,1482695,404.014
65665,1482699,0.0
65666,1482730,525.97205
65667,1482732,11739.734
65668,1482771,3051.32
65669,1482772,376.028
65670,1482774,300.58798
65671,1482795,5062.7183
65672,1482807,0.0
65673,1482807,211.52
65674,1482809,0.0
65675,1482820,0.0
65676,1482820,0.0
65677,1482826,0.0
65678,1482826,262.95602
65679,1482851,0.0
65680,1482851,0.0
65681,1482853,281.954
65682,1482862,0.0
65683,1482862,499.62997
65684,1482871,262.05402
65685,1482889,20908.2
65686,1482896,592.634
65687,1482928,349.634
65688,1482943,278.71002
65689,1482969,462.17203
65690,1482981,359.522
65691,1482993,4219.318
65692,1482993,4615.898
65693,1482993,22329.842
65694,1483001,278.40402
65695,1483004,202.00601
65696,1483005,553.038
65697,1483018,291.36398
65698,1483021,631.622
65699,1483024,0.0
65700,1483024,0.0
65701,1483024,355.88602
65702,1483032,0.0
65703,1483032,9118.914
65704,1483034,0.0
65705,1483034,3074.282
65706,1483038,203.68001
65707,1483038,261.65402
65708,1483055,2373.164
65709,1483056,0.0
65710,1483076,301.186
65711,1483078,0.0
65712,1483078,0.0
65713,1483087,173402.39
65714,1483099,0.0
65715,1483099,0.0
65716,1483099,148189.97
65717,1483105,0.0
65718,1483105,0.0
65719,1483105,2441.086
65720,1483115,235.658
65721,1483162,316.328
